,poor
26335,False
26336,False
26337,False
26338,False
26339,False
26340,False
26341,False
26342,False
26343,False
26344,False
26345,False
26346,False
26347,False
26348,False
26349,False
26350,False
26351,False
26352,False
26353,False
26354,False
26355,False
26356,False
26357,True
26358,True
26359,True
26360,True
26361,False
26362,False
26363,False
26364,False
26365,False
26366,False
26367,False
26368,False
26369,False
26370,False
26371,False
26372,False
26373,False
26374,False
26375,False
26376,False
26377,False
26378,False
26379,False
26380,False
26381,False
26382,False
26383,False
26384,False
26385,False
26386,False
26387,False
26388,False
26389,True
26390,True
26391,True
26392,True
26393,True
26394,True
26395,True
26396,True
26397,True
26398,True
26399,True
26400,True
26401,True
26402,True
26403,True
26404,True
26405,False
26406,False
26407,False
26408,False
26409,False
26410,False
26411,False
26412,False
26413,False
26414,False
26415,False
26416,False
26417,False
26418,False
26419,False
26420,False
26421,False
26422,False
26423,False
26424,False
26425,False
26426,False
26427,False
26428,False
26429,False
26430,False
26431,False
26432,False
26433,False
26434,False
26435,False
26436,False
26437,False
26438,False
26439,False
26440,False
26441,False
26442,False
26443,False
26444,False
26445,False
26446,False
26447,False
26448,False
26449,False
26450,False
26451,False
26452,False
26453,True
26454,True
26455,True
26456,True
26457,True
26458,True
26459,True
26460,False
26461,False
26462,False
26463,False
26464,False
26465,False
26466,False
26467,False
26468,False
26469,False
26470,False
26471,False
26472,False
26473,False
26474,False
26475,False
26476,True
26477,True
26478,True
26479,True
26480,True
26481,True
26482,True
26483,True
26484,True
26485,True
26486,True
26487,True
26488,True
26489,True
26490,True
26491,True
26492,False
26493,False
26494,False
26495,False
26496,False
26497,False
26498,False
26499,False
26500,False
26501,False
26502,False
26503,False
26504,False
26505,False
26506,False
26507,False
26508,False
26509,False
26510,False
26511,False
26512,False
26513,False
26514,True
26515,True
26516,True
26517,True
26518,True
26519,True
26520,True
26521,True
26522,True
26523,False
26524,False
26525,False
26526,False
26527,False
26528,True
26529,True
26530,True
26531,True
26532,True
26533,True
26534,True
26535,True
26536,True
26537,True
26538,True
26539,True
26540,False
26541,False
26542,False
26543,True
26544,True
26545,True
26546,True
26547,True
26548,True
26549,True
26550,True
26551,True
26552,True
26553,True
26554,True
26555,True
26556,False
26557,False
26558,False
26559,False
26560,False
26561,False
26562,False
26563,False
26564,False
26565,False
26566,False
26567,False
26568,False
26569,False
26570,False
26571,False
26572,False
26573,False
26574,False
26575,False
26576,False
26577,False
26578,False
26579,False
26580,False
26581,True
26582,True
26583,True
26584,True
26585,True
26586,True
26587,False
26588,False
26589,False
26590,False
26591,False
26592,True
26593,True
26594,True
26595,True
26596,True
26597,True
26598,True
26599,True
26600,True
26601,True
26602,True
26603,True
26604,False
26605,False
26606,False
26607,False
26608,False
26609,False
26610,False
26611,False
26612,False
26613,False
26614,False
26615,False
26616,False
26617,False
26618,False
26619,False
26620,False
26621,False
26622,False
26623,False
26624,False
26625,False
26626,False
26627,False
26628,False
26629,False
26630,False
26631,True
26632,True
26633,True
26634,True
26635,True
26636,True
26637,True
26638,True
26639,True
26640,True
26641,True
26642,True
26643,True
26644,True
26645,True
26646,True
26647,True
26648,True
26649,True
26650,True
26651,True
26652,True
26653,True
26654,True
26655,True
26656,True
26657,False
26658,False
26659,False
26660,False
26661,False
26662,False
26663,False
26664,False
26665,False
26666,False
26667,False
26668,False
26669,False
26670,False
26671,False
26672,False
26673,False
26674,False
26675,False
26676,False
26677,False
26678,True
26679,True
26680,True
26681,True
26682,True
26683,True
26684,True
26685,True
26686,True
26687,True
26688,True
26689,False
26690,False
26691,False
26692,False
26693,False
26694,False
26695,False
26696,False
26697,False
26698,False
26699,False
26700,False
26701,False
26702,False
26703,False
26704,False
26705,False
26706,False
26707,False
26708,False
26709,False
26710,False
26711,True
26712,True
26713,True
26714,True
26715,True
26716,True
26717,True
26718,True
26719,True
26720,True
26721,True
26722,True
26723,True
26724,True
26725,True
26726,True
26727,True
26728,True
26729,False
26730,False
26731,False
26732,False
26733,False
26734,False
26735,False
26736,False
26737,False
26738,False
26739,False
26740,False
26741,False
26742,False
26743,False
26744,False
26745,True
26746,True
26747,True
26748,True
26749,True
26750,True
26751,False
26752,False
26753,False
26754,False
26755,False
26756,False
26757,False
26758,False
26759,False
26760,False
26761,False
26762,False
26763,True
26764,True
26765,True
26766,True
26767,True
26768,True
26769,True
26770,True
26771,True
26772,False
26773,False
26774,False
26775,False
26776,False
26777,False
26778,False
26779,False
26780,False
26781,False
26782,False
26783,False
26784,False
26785,False
26786,False
26787,False
26788,False
26789,False
26790,False
26791,False
26792,False
26793,False
26794,False
26795,False
26796,False
26797,False
26798,False
26799,False
26800,True
26801,True
26802,True
26803,True
26804,True
26805,True
26806,True
26807,True
26808,True
26809,True
26810,True
26811,False
26812,False
26813,False
26814,False
26815,False
26816,False
26817,False
26818,False
26819,False
26820,False
26821,False
26822,False
26823,False
26824,False
26825,False
26826,False
26827,False
26828,False
26829,False
26830,False
26831,False
26832,False
26833,False
26834,False
26835,False
26836,True
26837,True
26838,True
26839,True
26840,True
26841,False
26842,False
26843,False
26844,False
26845,False
26846,False
26847,False
26848,False
26849,False
26850,False
26851,False
26852,False
26853,False
26854,False
26855,False
26856,False
26857,False
26858,False
26859,False
26860,False
26861,False
26862,False
26863,False
26864,False
26865,False
26866,False
26867,False
26868,False
26869,False
26870,False
26871,False
26872,False
26873,False
26874,False
26875,False
26876,False
26877,False
26878,False
26879,False
26880,False
26881,False
26882,False
26883,False
26884,False
26885,False
26886,False
26887,False
26888,False
26889,False
26890,False
26891,False
26892,False
26893,False
26894,False
26895,False
26896,False
26897,False
26898,False
26899,False
26900,False
26901,False
26902,False
26903,False
26904,False
26905,False
26906,False
26907,False
26908,False
26909,False
26910,False
26911,False
26912,False
26913,False
26914,False
26915,False
26916,False
26917,False
26918,False
26919,False
26920,False
26921,False
26922,False
26923,False
26924,False
26925,False
26926,False
26927,False
26928,False
26929,False
26930,False
26931,False
26932,False
26933,False
26934,True
26935,True
26936,True
26937,True
26938,True
26939,True
26940,False
26941,False
26942,False
26943,False
26944,False
26945,False
26946,False
26947,True
26948,True
26949,True
26950,True
26951,True
26952,True
26953,False
26954,False
26955,False
26956,False
26957,False
26958,False
26959,False
26960,False
26961,False
26962,False
26963,False
26964,False
26965,False
26966,False
26967,False
26968,False
26969,False
26970,False
26971,False
26972,False
26973,False
26974,False
26975,False
26976,False
26977,False
26978,False
26979,True
26980,True
26981,True
26982,True
26983,True
26984,True
26985,True
26986,False
26987,False
26988,True
26989,True
26990,True
26991,True
26992,True
26993,False
26994,False
26995,False
26996,False
26997,False
26998,False
26999,False
27000,False
27001,False
27002,False
27003,False
27004,False
27005,False
27006,False
27007,False
27008,False
27009,False
27010,False
27011,False
27012,False
27013,False
27014,False
27015,False
27016,False
27017,False
27018,False
27019,False
27020,False
27021,False
27022,False
27023,False
27024,False
27025,False
27026,False
27027,False
27028,False
27029,False
27030,False
27031,False
27032,False
27033,False
27034,False
27035,False
27036,False
27037,False
27038,False
27039,False
27040,False
27041,False
27042,False
27043,False
27044,False
27045,False
27046,False
27047,False
27048,False
27049,False
27050,False
27051,False
27052,False
27053,False
